Date;EMP;PE;CAPE;DY;Rho;MOV ;IR;RR;Y02;Y10;STP;CF;MG;RV;ED;UN;GDP;M2;CPI;DIL;YSS;NYF;_AU;_DXY;_LCP;_TY;_OIL;_MKT;_VA;_GR
9/11/94;0,8%;17,5;20,052;2,74;0,701;111,7;4,58;0,378;6,33;7,434;1,104;0,524451939291737;48,3%;8,7%;12,3%;-0,117647058823529;0,0433706317064007;0,0116086716777433;0,0281451437676541;0,0274619198955393;0,023848;1,479187099;391,85;87,92;2479;160,633;17,53;988,91;1821,402;1094,566
9/18/94;0,8%;17,7;20,213;2,72;0,698;112,6;4,61;0,521;6,399;7,512;1,113;0,40282131661442;48,3%;8,7%;12,3%;-0,119402985074627;0,0433706317064007;0,0098198250391055;0,03008062998509;0,0266389067988675;0,039474;2,176074476;390,6;87,57;2496;159,996;16,84;997,8;1821,402;1094,566
9/25/94;0,8%;17,3;19,747;2,78;0,698;110,3;4,78;0,521;6,487;7,558;1,071;0,40282131661442;49,6%;8,7%;12,3%;-0,119402985074627;0,0433706317064007;0,0098198250391055;0,03008062998509;0,0285185205122544;0,051199;2,176074476;396;87,58;2550,5;159,714;17,76;975,68;1821,402;1094,566
10/2/94;0,7%;17,4;19,928;2,76;0,697;110,9;4,67;0,521;6,576;7,605;1,029;0,40282131661442;47,9%;8,7%;12,3%;-0,119402985074627;0,0433706317064007;0,0098198250391055;0,03008062998509;0,0274977627480337;0,034408;2,176074476;393,8;87,88;2467,5;159,431;18,36;985,56;1760,084;1085,166
10/9/94;0,7%;17,2;19,59;2,8;0,693;116,2;4,88;0,521;6,618;7,689;1,071;0,40282131661442;47,3%;8,7%;12,2%;-0,119402985074627;0,0433706317064007;0,0098198250391055;0,03008062998509;0,0288421747341561;0,06232;2,176074476;392,7;87,9;2528;158,744;18,27;970,35;1760,084;1085,166
10/16/94;0,6%;17,6;20,165;2,72;0,694;109,7;4,86;0,821;6,532;7,601;1,069;0,472727272727273;47,3%;8,7%;12,1%;-0,147058823529412;0,0433706317064007;0,00798449388144773;0,0286843851903154;0,0309214175322963;0,044584;2,534651345;387,6;86,74;2487;159,927;16,98;999,78;1760,084;1085,166
10/23/94;0,1%;16,9;19,996;2,75;0,696;110,7;5;0,821;6,758;7,794;1,036;0,472727272727273;48,2%;7,6%;11,9%;-0,147058823529412;0,0433706317064007;0,00798449388144773;0,0286843851903154;0,0295612232823812;0,028572;2,534651345;390,7;85,63;2547;158,077;17,31;992,32;1760,084;1085,166
10/30/94;0,1%;16,9;20,377;2,71;0,702;107,5;5,01;0,821;6,742;7,804;1,062;0,472727272727273;48,2%;7,6%;11,9%;-0,147058823529412;0,0433706317064007;0,00798449388144773;0,0286843851903154;0,0296813571569901;0,05972;2,534651345;386,9;85,99;2677;158,199;18,25;1012,28;1760,084;1085,166
11/6/94;0,1%;16,5;19,878;2,77;0,701;109,7;5,18;0,821;7,028;8,025;0,997;0,472727272727273;52,9%;7,7%;12,1%;-0,147058823529412;0,0433706317064007;0,00798449388144773;0,0286843851903154;0,0302235584186288;0,039376;2,534651345;384;86,5;2739;156,096;18,76;989,8;1805,195;1107,91
11/13/94;0,3%;16,5;19,911;2,76;0,701;106,4;5,23;0,821;7,027;7,978;0,951;0,472727272727273;52,0%;8,5%;12,3%;-0,147058823529412;0,0433706317064007;0,00798449388144773;0,0286843851903154;0,0307092300715097;0,026481;2,534651345;385,45;87,09;2714,5;156,824;18,07;992,47;1805,195;1107,91
11/20/94;0,3%;16,5;19,925;2,76;0,701;101;5,34;1,334;7,185;8,018;0,833;0,396383866481224;52,0%;8,5%;12,4%;-0,151515151515151;0,0411615713292994;0,00492781187862024;0,0279439682448368;0,0289195604999137;0,039061;1,582543272;384;88,36;2881;156,642;17,47;994,21;1805,195;1107,91
11/27/94;0,3%;16,1;19,519;2,82;0,631;105,7;5,29;1,334;7,116;7,798;0,682;0,396383866481224;52,0%;8,5%;12,4%;-0,151515151515151;0,0411615713292994;0,00492781187862024;0,0279439682448368;0,0281127771408471;0,053666;1,582543272;384,95;88,75;2862;159,191;18,15;974,98;1805,195;1107,91
12/4/94;0,3%;16,2;19,52;2,82;0,625;103;5,63;1,334;7,426;7,809;0,383;0,396383866481224;52,0%;8,5%;12,4%;-0,151515151515151;0,0411615713292994;0,00492781187862024;0,0279439682448368;0,024086550892241;0,03647;1,582543272;379,2;89,56;2984,5;159,195;17;976,09;1735,262;1075,566
12/11/94;0,3%;15,9;19,23;2,87;0,607;113,2;5,66;1,334;7,514;7,791;0,277;0,396383866481224;52,0%;8,5%;12,4%;-0,151515151515151;0,0411615713292994;0,00492781187862024;0,0279439682448368;0,0233868168833595;0,037273;1,582543272;377,6;89,6;2987,5;159,632;17,12;962,57;1735,262;1075,566
12/18/94;0,0%;16,3;19,719;2,8;0,599;106,9;5,56;1,526;7,568;7,804;0,236;0,295739348370927;51,6%;8,3%;12,4%;-0,153846153846154;0,0411615713292994;0,00342495323068071;0,025920560010328;0,022148737776726;0,048691;1,367385981;380,8;89,59;3058,4;159,724;16,84;988,11;1735,262;1075,566
12/25/94;0,0%;16,4;19,772;2,81;0,597;102;5,53;1,526;7,712;7,844;0,132;0,295739348370927;51,6%;8,3%;12,4%;-0,153846153846154;0,0411615713292994;0,00342495323068071;0,025920560010328;0,0222653489911213;0,022981;1,367385981;381,3;89,96;2988,5;159,521;17,41;991,83;1735,262;1075,566
1/1/95;2,5%;16,4;19,749;2,81;0,588;107,8;5,53;1,526;7,661;7,835;0,174;0,295739348370927;7,0%;4,0%;4,5%;-0,153846153846154;0,0411615713292994;0,00342495323068071;0,025920560010328;0,021559834771117;0,024944;1,367385981;382,75;88,73;3033;159,859;17,77;991,73;1756,476;1094,431
1/8/95;5,7%;16,4;19,646;2,81;0,59;109,9;5,74;1,526;7,637;7,862;0,225;0,295739348370927;32,4%;11,0%;25,1%;-0,153846153846154;0,0411615713292994;0,00342495323068071;0,025920560010328;0,0222067431814115;0,03753;1,367385981;375,75;89,61;3000;159,804;17,69;991,55;1756,476;1094,431
1/15/95;5,7%;16,5;19,864;2,78;0,592;99,6;5,57;1,539;7,374;7,683;0,309;0,227602905569007;32,4%;11,0%;25,1%;-0,151515151515151;0,0411615713292994;0,00503611614722721;0,0291391487471886;0,022249810742984;0,062581;1,235217195;379,2;88,14;3028,5;161,966;17,52;1003,59;1756,476;1094,431
1/22/95;5,7%;16,4;19,809;2,79;0,599;107,9;5,75;1,539;7,476;7,811;0,335;0,227602905569007;32,4%;11,1%;25,1%;-0,151515151515151;0,0411615713292994;0,00503611614722721;0,0291391487471886;0,0230707730108897;0,059226;1,235217195;384,1;87,45;3057;160,826;18,46;1001,91;1756,476;1094,431
1/29/95;5,7%;15,9;20,102;2,75;0,59;103,7;5,76;1,539;7,261;7,65;0,389;0,227602905569007;32,4%;11,0%;25,1%;-0,151515151515151;0,0411615713292994;0,00503611614722721;0,0291391487471886;0,0222500340263363;0,041448;1,235217195;378,35;87,62;3002,5;162,792;17,95;1017,86;1756,476;1094,431
2/5/95;5,9%;16,1;20,361;2,7;0,597;100,9;5,8;1,539;7,136;7,478;0,342;0,227602905569007;31,9%;11,3%;25,0%;-0,151515151515151;0,0411615713292994;0,00503611614722721;0,0291391487471886;0,0207076630772252;0,080211;1,235217195;375,9;88,19;2866,3;164,905;18,78;1036,28;1808,731;1122,718
2/12/95;5,9%;16,1;20,477;2,69;0,603;105,1;5,81;1,539;7,322;7,617;0,295;0,227602905569007;31,9%;11,3%;25,0%;-0,151515151515151;0,0411615713292994;0,00503611614722721;0,0291391487471886;0,0206233490017862;0,029639;1,235217195;376,6;87,76;2900,4;163,617;18,47;1043,43;1808,731;1122,718
2/19/95;5,9%;16,1;20,475;2,73;0,597;100,9;5,7;1,771;7,056;7,413;0,357;0,244055068836045;31,9%;11,2%;25,0%;-0,181818181818182;0,0348143016945752;0,00408550795523221;0,0297116058279359;0,020474846703868;0,043194;1,358003521;378,4;86,43;2882;166,076;18,94;1044,53;1808,731;1122,718
2/26/95;5,9%;16,3;20,698;2,7;0,596;100,7;5,72;1,771;6,875;7,319;0,444;0,244055068836045;31,9%;11,1%;24,9%;-0,181818181818182;0,0348143016945752;0,00408550795523221;0,0297116058279359;0,0206910966323655;0,03317;1,358003521;375,9;85,83;2858;167,351;18,7;1057,19;1808,731;1122,718
3/5/95;6,0%;16,2;20,564;2,7;0,597;112;5,72;1,771;6,889;7,359;0,47;0,244055068836045;32,0%;11,2%;24,9%;-0,181818181818182;0,0348143016945752;0,00408550795523221;0,0297116058279359;0,0207131525814825;0,037683;1,358003521;376,9;84,37;2911;167,025;18,63;1055,04;1883,852;1164,903
3/12/95;6,0%;16,3;20,712;2,69;0,595;119,2;5,77;1,771;6,818;7,226;0,408;0,244055068836045;32,0%;11,2%;24,9%;-0,181818181818182;0,0348143016945752;0,00408550795523221;0,0297116058279359;0,0214232093780749;0,05226;1,358003521;381,5;84,23;2907,5;168,808;17,91;1063,91;1883,852;1164,903
3/19/95;6,9%;16,6;20,964;2,65;0,587;106,6;5,74;1,747;6,676;7,111;0,435;0,155709342560554;31,6%;12,5%;26,0%;-0,169230769230769;0,0348143016945752;0,00316082871181855;0,0296159053659231;0,0243815801053773;0,023915;0,892250371;383;83,29;2893;170,385;18,27;1078,15;1883,852;1164,903
3/26/95;6,9%;16,8;21,194;2,62;0,569;101,7;5,67;1,747;6,621;7,088;0,467;0,155709342560554;31,6%;12,5%;26,0%;-0,169230769230769;0,0348143016945752;0,00316082871181855;0,0296159053659231;0,0246110844252447;0,020446;0,892250371;382;83,87;2966;170,881;18,68;1091,28;1883,852;1164,903
4/2/95;6,9%;16,7;21,073;2,63;0,565;101,9;5,7;1,747;6,794;7,197;0,403;0,155709342560554;30,3%;12,6%;25,9%;-0,169230769230769;0,0348143016945752;0,00316082871181855;0,0296159053659231;0,0237301321485048;0,023957;0,892250371;391,75;81,9;2973,5;169,833;19,18;1086,33;1933,538;1197,016
4/9/95;6,9%;16,9;21,227;2,6;0,558;106,9;5,68;1,747;6,619;7,099;0,48;0,155709342560554;30,3%;12,6%;26,0%;-0,169230769230769;0,0348143016945752;0,00316082871181855;0,0296159053659231;0,024582868912556;0,019963;0,892250371;393,5;81,44;2967;171,204;19,67;1099,17;1933,538;1197,016
4/16/95;6,9%;16,9;21,346;2,6;0,546;98,5;5,58;1,584;6,48;7,02;0,54;0,135722041259501;30,3%;12,6%;25,9%;-0,0937500000000001;0,0348143016945752;0,00514175738948075;0,0315137712618319;0,0213937323554392;0,014879;0,521345607;389,1;81,74;2917;172,369;19,16;1106,67;1933,538;1197,016
4/23/95;6,9%;16,3;21,299;2,6;0,552;100;5,62;1,584;6,408;7,001;0,593;0,135722041259501;30,3%;12,6%;25,9%;-0,0937500000000001;0,0348143016945752;0,00514175738948075;0,0315137712618319;0,0222060321622133;0,014158;0,521345607;390,5;81,38;2869,5;172,814;20,46;1105,67;1933,538;1197,016
4/30/95;6,9%;16,3;21,539;2,57;0,515;99;5,69;1,584;6,564;7,053;0,489;0,135722041259501;30,3%;12,6%;25,9%;-0,0937500000000001;0,0348143016945752;0,00514175738948075;0,0315137712618319;0,0216279239541795;0,010624;0,521345607;388,6;81,8;2824;172,435;20,36;1119,55;2000,251;1231,688
5/7/95;6,9%;16,4;21,74;2,56;0,483;101,9;5,57;1,584;6,129;6,676;0,547;0,135722041259501;30,3%;12,6%;26,0%;-0,0937500000000001;0,0348143016945752;0,00514175738948075;0,0315137712618319;0,0209970507087813;0,025297;0,521345607;389,2;81,3;2718;177,152;20,33;1133,76;2000,251;1231,688
5/14/95;8,2%;16,5;21,93;2,54;0,501;120,2;5,69;1,584;6,159;6,688;0,529;0,176602924634421;30,3%;12,8%;26,1%;-0,0491803278688524;0,0209780583492625;0,00240632519766226;0,0288630813788402;0,0211789670801854;0,012378;0,521345607;383,5;84,04;2755,8;177,236;19,55;1145,19;2000,251;1231,688
5/21/95;8,2%;16,3;21,643;2,57;0,495;115,6;5,69;1,723;6,156;6,635;0,479;0,147356580427447;30,3%;12,8%;26,1%;-0,0819672131147541;0,0240237992024805;0,00956800733356244;0,0307939122039866;0,0211156687367888;0,01098;0,835282557;383,4;84,24;2742,5;178,093;20,06;1131,74;2000,251;1231,688
5/28/95;8,2%;16,5;21,839;2,55;0,507;110;5,66;1,723;5,927;6,428;0,501;0,147356580427447;30,3%;12,8%;26,1%;-0,0819672131147541;0,0240237992024805;0,00956800733356244;0,0307939122039866;0,0200027448744746;0,019353;0,835282557;387;81,1;2843;180,854;18,7;1143,49;2000,251;1231,688
6/4/95;9,0%;16,7;22,155;2,5;0,498;115,5;5,42;1,723;5,515;6,094;0,579;0,147356580427447;31,7%;12,6%;26,0%;-0,0819672131147541;0,0240237992024805;0,00956800733356244;0,0307939122039866;0,0210307772363079;0,025002;0,835282557;384,15;82,53;2886;184,889;19,14;1163,89;2082,074;1277,96
6/11/95;9,0%;16,6;21,932;2,54;0,509;132,7;5,6;1,723;5,983;6,393;0,41;0,147356580427447;31,7%;12,6%;26,0%;-0,0819672131147541;0,0240237992024805;0,00956800733356244;0,0307939122039866;0,020603176780279;0,021314;0,835282557;388,2;82,18;2926;181,141;18,83;1153,76;2082,074;1277,96
6/18/95;9,1%;17;22,429;2,48;0,515;130,2;5,49;1,505;5,741;6,193;0,452;0,0227027027027027;31,7%;12,7%;26,0%;-0,0819672131147541;0,0240237992024805;0,019945394453226;0,0300444368967761;0,0201829252220671;0,021609;0,957795979;390,3;82,12;3028;183,989;18,8;1181,48;2082,074;1277,96
6/25/95;9,1%;17,3;22,815;2,44;0,522;133,2;5,38;1,505;5,616;6,05;0,434;0,0227027027027027;31,7%;12,7%;26,0%;-0,0819672131147541;0,0240237992024805;0,019945394453226;0,0300444368967761;0,0203377465920149;0,041288;0,957795979;389,75;81,43;3135;186,111;17,81;1203,39;2082,074;1277,96
7/2/95;9,1%;17,1;22,585;2,46;0,532;140,2;5,44;1,505;5,802;6,201;0,399;0,0227027027027027;28,0%;12,8%;25,2%;-0,0819672131147541;0,0240237992024805;0,019945394453226;0,0300444368967761;0,0190273060897064;0,044614;0,957795979;385,7;81,58;3066;184,32;17,38;1192,9;2115,13;1321,144
7/9/95;9,2%;17,4;22,948;2,42;0,53;137,1;5,38;1,505;5,511;6,028;0,517;0,0227027027027027;28,3%;12,9%;25,2%;-0,0819672131147541;0,0240237992024805;0,019945394453226;0,0300444368967761;0,0185866799669176;0,035925;0,957795979;386;81,86;3088;186,833;17,14;1213,71;2115,13;1321,144
7/16/95;9,2%;17,4;23,055;2,42;0,527;119,9;5,43;1,465;5,663;6,141;0,478;0,110624315443593;28,3%;12,9%;25,4%;-0,0655737704918032;0,0240237992024805;0,0227051201192594;0,0300012712403068;0,0168813883876671;0,014179;0,952658586;389,4;81,91;3206;185,544;17,32;1221;2115,13;1321,144
7/23/95;9,2%;16,7;22,774;2,45;0,526;127,3;5,44;1,465;5,905;6,509;0,604;0,110624315443593;28,3%;12,9%;25,4%;-0,0655737704918032;0,0240237992024805;0,0227051201192594;0,0300012712403068;0,0169531277937061;0,038309;0,952658586;385,9;81,8;2919;180,957;17,07;1207,8;2115,13;1321,144
7/30/95;9,2%;16,9;23,177;2,42;0,52;133,8;5,42;1,465;5,89;6,474;0,584;0,110624315443593;28,3%;13,0%;25,4%;-0,0655737704918032;0,0240237992024805;0,0227051201192594;0,0300012712403068;0,0171510508608663;0,027393;0,952658586;383,4;81,41;2986;181,625;17,43;1230,95;2115,13;1321,144
8/6/95;9,3%;16,7;22,937;2,44;0,519;129,1;5,41;1,465;5,879;6,479;0,6;0,110624315443593;27,7%;13,0%;25,3%;-0,0655737704918032;0,0240237992024805;0,0227051201192594;0,0300012712403068;0,0174667481634299;0,015123;0,952658586;383,5;82,08;3054;181,79;17,74;1223,19;2197,118;1359,994
8/13/95;9,3%;16,6;22,802;2,45;0,524;116,4;5,42;1,465;6,015;6,624;0,609;0,110624315443593;27,7%;13,0%;25,3%;-0,0655737704918032;0,0240237992024805;0,0227051201192594;0,0300012712403068;0,0170263143507208;0,011256;0,952658586;384;84,09;3012,5;180,166;17,86;1217,75;2197,118;1359,994
8/20/95;9,3%;16,7;22,937;2,43;0,526;116,7;5,44;1,497;6,085;6,584;0,499;0,132743362831858;27,7%;13,0%;25,3%;-0,0499999999999999;0,0267329391186875;0,0296353673580629;0,0299247654202712;0,0169226013873673;0,009776;1,362004414;384,6;85,96;3120;180,89;17,87;1226,78;2197,118;1359,994
8/27/95;9,3%;16,7;22,979;2,43;0,517;101,8;5,34;1,497;5,861;6,396;0,535;0,132743362831858;27,7%;13,0%;25,3%;-0,0499999999999999;0,0267329391186875;0,0296353673580629;0,0299247654202712;0,0169850063681951;0,018894;1,362004414;382,6;85,71;3037;183,515;19,91;1230,86;2197,118;1359,994
9/3/95;9,3%;16,8;23,052;2,45;0,502;117,9;5,29;1,497;5,776;6,215;0,439;0,132743362831858;28,1%;13,0%;25,4%;-0,0499999999999999;0,0267329391186875;0,0296353673580629;0,0299247654202712;0,0172656548802375;0,016026;1,362004414;381,05;85,47;2939;185,591;18,08;1239,01;2215,217;1349,336
9/10/95;9,3%;17,1;23,383;2,41;0,494;114,4;5,36;1,497;5,841;6,231;0,39;0,132743362831858;28,3%;13,1%;25,4%;-0,0499999999999999;0,0267329391186875;0,0296353673580629;0,0299247654202712;0,0168372871707456;0,010643;1,362004414;382,55;86,01;2940,5;185,589;18,44;1258,64;2215,217;1349,336
9/17/95;9,3%;17,4;23,867;2,37;0,492;105,2;5,3;1,34;5,701;6,101;0,4;0,0871508379888268;28,3%;13,1%;25,4%;-0,0508474576271187;0,0267329391186875;0,0332750064542038;0,0298345957644148;0,0169714918844552;0,016763;1,205517717;385,65;86,97;2859,8;187,568;18,94;1286,57;2215,217;1349,336
9/24/95;9,3%;17,5;23,908;2,36;0,477;107,5;5,19;1,34;5,835;6,235;0,4;0,0871508379888268;28,3%;13,1%;25,4%;-0,0508474576271187;0,0267329391186875;0,0332750064542038;0,0298345957644148;0,013804740590627;0,025886;1,205517717;383,25;84,27;2930,5;185,979;17,27;1290,65;2215,217;1349,336
10/1/95;9,3%;17,6;24,008;2,35;0,483;102,6;5,24;1,34;5,885;6,158;0,273;0,0871508379888268;26,9%;12,7%;24,9%;-0,0508474576271187;0,0267329391186875;0,0332750064542038;0,0298345957644148;0,0136651463397526;0,018507;1,205517717;383,75;84,29;2927,5;187,222;17,54;1297,92;2291,8;1424,211
10/8/95;9,7%;17,6;23,879;2,35;0,463;106,9;5,31;1,34;5,711;6,049;0,338;0,0871508379888268;27,7%;13,6%;25,7%;-0,0508474576271187;0,0267329391186875;0,0332750064542038;0,0298345957644148;0,012589168926797;0,012788;1,205517717;383,15;84,28;2836;188,919;17,03;1297,1;2291,8;1424,211
10/15/95;9,7%;17,6;23,945;2,34;0,437;95,1;5,29;1,345;5,642;5,953;0,311;0,0808080808080809;27,7%;13,8%;25,7%;-0,0517241379310345;0,0267329391186875;0,0370519186063198;0,0310545066906052;0,0144396412132557;0,02123;1,335955731;384,15;84,42;2821;190,445;17,38;1302,62;2291,8;1424,211
10/22/95;9,7%;17,4;24,083;2,33;0,438;101;5,27;1,345;5,692;6,027;0,335;0,0808080808080809;27,7%;13,8%;25,7%;-0,0517241379310345;0,0267329391186875;0,0370519186063198;0,0310545066906052;0,0146106355480189;0,009467;1,335955731;382,05;83,51;2752;189,649;17,44;1312,1;2291,8;1424,211
10/29/95;9,7%;17,2;23,772;2,35;0,428;98,6;5,25;1,345;5,622;6,039;0,417;0,0808080808080809;27,7%;13,8%;25,7%;-0,0517241379310345;0,0267329391186875;0,0370519186063198;0,0310545066906052;0,0168702078020273;0,025689;1,335955731;382,75;83,78;2785;189,703;17,54;1297,12;2291,8;1424,211
11/5/95;9,8%;17,7;24,249;2,3;0,43;99;5,31;1,345;5,477;5,926;0,449;0,0808080808080809;25,4%;13,9%;25,7%;-0,0517241379310345;0,0267329391186875;0,0370519186063198;0,0310545066906052;0,0199475843613108;0,021666;1,335955731;382,75;84,12;2961;191,456;17,93;1324,27;2260,685;1442,482
11/12/95;9,6%;17,7;24,271;2,3;0,501;101,8;5,42;1,345;5,508;5,988;0,48;0,0808080808080809;26,1%;13,1%;25,5%;-0,0517241379310345;0,0267329391186875;0,0370519186063198;0,0310545066906052;0,0190641627314596;0,018436;1,335955731;388,95;83,84;3028;190,83;17,83;1327,46;2260,685;1442,482
11/19/95;9,6%;17,9;24,602;2,26;0,508;98,9;5,35;1,482;5,438;5,904;0,466;0,0119521912350598;26,1%;13,1%;25,4%;0;0,02199790790013;0,0380534526267493;0,0303462749213013;0,020550437291037;0,017368;1,654918543;386,75;83,77;2994;192,186;18,56;1347,59;2260,685;1442,482
11/26/95;9,6%;17,8;24,502;2,28;0,531;92;5,32;1,482;5,47;5,932;0,462;0,0119521912350598;26,1%;13,0%;25,4%;0;0,02199790790013;0,0380534526267493;0,0303462749213013;0,0214022840786283;0,007267;1,654918543;383,65;83,98;2994;192,014;17,96;1344,14;2260,685;1442,482
12/3/95;9,6%;18;24,737;2,26;0,546;90,9;5,29;1,482;5,304;5,709;0,405;0,0119521912350598;26,1%;13,0%;25,5%;0;0,02199790790013;0,0380534526267493;0,0303462749213013;0,0224245750139278;0,018331;1,654918543;386,45;85,16;2955;194,99;18,43;1358,2;2377,063;1495,96
12/10/95;9,6%;18,3;25,132;2,23;0,558;99,6;5,34;1,482;5,37;5,725;0,355;0,0119521912350598;26,1%;13,0%;25,5%;0;0,02199790790013;0,0380534526267493;0,0303462749213013;0,0229128948947381;0,025673;1,654918543;389,25;85,24;2982;194,967;18,97;1381,93;2377,063;1495,96
12/17/95;9,8%;18,3;25,057;2,24;0,559;90,4;5,2;1,314;5,335;5,745;0,41;-0,0406189555125726;26,1%;13,7%;25,5%;0,0181818181818181;0,02199790790013;0,0410452042221201;0,0303271812080537;0,0266508420556419;0,013169;3,352113049;386;85,13;2889,5;194,883;19,51;1379,88;2377,063;1495,96
12/24/95;9,8%;18,1;24,783;2,26;0,551;88,2;4,9;1,314;5,317;5,699;0,382;-0,0406189555125726;26,1%;13,7%;25,5%;0,0181818181818181;0,02199790790013;0,0410452042221201;0,0303271812080537;0,0260526620316073;0,092191;3,352113049;387,5;84,7;2863;195,76;19,12;1366,85;2377,063;1495,96
12/31/95;9,6%;18,2;24,934;2,25;0,55;88,5;4,96;1,314;5,178;5,575;0,397;-0,0406189555125726;25,9%;13,6%;25,3%;0,0181818181818181;0,02199790790013;0,0410452042221201;0,0303271812080537;0,0275761565380011;0,030074;3,352113049;387,05;84,76;2831;197,776;19,54;1377,28;2430,416;1507,743
1/7/96;10,0%;18,2;24,783;2,25;0,544;96,9;5,03;1,314;5,186;5,682;0,496;-0,0406189555125726;4,5%;15,8%;16,7%;0,0181818181818181;0,02199790790013;0,0410452042221201;0,0303271812080537;0,028473963119716;0,025382;3,352113049;396,25;85,06;2741;196,433;20,26;1379,01;2430,416;1507,743
1/14/96;10,0%;17,8;24,217;2,3;0,55;95,6;5,05;1,314;5,151;5,74;0,589;-0,0216962524654832;4,5%;15,8%;16,7%;0;0,02199790790013;0,0392566716298248;0,0257805866057879;0,028555477785555;0,073709;3,352113049;399,35;85,06;2560;195,809;18,28;1349,57;2430,416;1507,743
1/21/96;10,0%;17,9;24,598;2,26;0,548;96,7;4,96;1,172;5,012;5,524;0,512;-0,128205128205128;4,5%;15,8%;16,7%;0;0,02199790790013;0,0445252548390791;0,029553015855339;0,0281353343087083;0,056728;4,095224423;396,85;86,75;2547;199,146;18,94;1372,85;2430,416;1507,743
1/28/96;10,0%;18,5;24,96;2,23;0,528;100,4;4,97;1,172;5,061;5,639;0,578;-0,128205128205128;4,5%;15,8%;16,7%;0;0,02199790790013;0,0445252548390791;0,029553015855339;0,0278788773972225;0,031662;4,095224423;407,4;87,64;2502;197,682;17,68;1395,19;2430,416;1507,743
2/4/96;9,0%;18,9;25,301;2,19;0,507;94,6;4,85;1,172;4,886;5,647;0,761;-0,128205128205128;4,5%;15,2%;16,3%;0;0,02199790790013;0,0445252548390791;0,029553015855339;0,0277405721986972;0,061509;4,095224423;415,4;87,01;2577;197,779;17,83;1420,89;2508,478;1567,234
2/11/96;9,3%;19,5;26,131;2,13;0,476;94,5;4,79;1,172;4,834;5,663;0,829;-0,128205128205128;4,4%;15,4%;16,3%;0;0,02199790790013;0,0445252548390791;0,029553015855339;0,0279983154216905;0,03516;4,095224423;407,15;86,87;2571;197,756;17,83;1469,63;2508,478;1567,234
2/18/96;9,3%;19,2;25,846;2,16;0,48;96,5;4,76;0,911;4,883;5,76;0,877;-0,0140845070422536;4,4%;15,4%;16,3%;0,0185185185185184;0,02601306014574;0,0492564256855497;0,0288681839010234;0,029480622089155;0,024505;6,630853418;404,55;86,12;2491;196,592;19,16;1455,7;2508,478;1567,234
2/25/96;9,3%;19,4;26,23;2,14;0,486;105,1;4,83;0,911;5,104;5,981;0,877;-0,0140845070422536;4,4%;15,4%;16,3%;0,0185185185185184;0,02601306014574;0,0492564256855497;0,0288681839010234;0,0296829734530934;0,06713;6,630853418;397,75;85,45;2551;193,689;20,97;1479,49;2508,478;1567,234
3/3/96;9,2%;19;25,533;2,18;0,478;111;4,86;0,911;5,235;5,988;0,753;-0,0140845070422536;4,5%;15,3%;16,2%;0,0185185185185184;0,02601306014574;0,0492564256855497;0,0288681839010234;0,0297779767847515;0,05216;6,630853418;398,65;86,53;2573;193,427;19,45;1449,77;2528,964;1587,785
3/10/96;9,2%;18,8;25,163;2,21;0,487;131,4;4,88;0,911;5,695;6,399;0,704;-0,0140845070422536;4,4%;15,4%;16,2%;0,0185185185185184;0,02601306014574;0,0492564256855497;0,0288681839010234;0,0297309052557713;0,078803;6,630853418;395,25;86,9;2616;187,819;19,66;1430,79;2528,964;1587,785
3/17/96;8,3%;18,9;25,357;2,2;0,527;124,7;5,01;1,144;5,839;6,454;0,615;-0,0179640718562873;4,7%;14,0%;15,2%;0,0185185185185184;0,02601306014574;0,0560854744922805;0,0281411347812246;0,0269521355825535;0,044851;8,701217193;395,45;86,27;2555,5;187,289;21,99;1443,95;2528,964;1587,785
3/24/96;8,3%;19,1;25,605;2,18;0,516;123,2;4,97;1,144;5,706;6,312;0,606;-0,0179640718562873;4,7%;14,0%;15,2%;0,0185185185185184;0,02601306014574;0,0560854744922805;0,0281411347812246;0,02638880408494;0,049298;8,701217193;397,55;86,47;2529,5;189,486;22,85;1460,13;2528,964;1587,785
3/31/96;8,3%;19;25,364;2,2;0,509;125;5;1,144;5,747;6,331;0,584;-0,0179640718562873;5,5%;13,9%;15,2%;0,0185185185185184;0,02601306014574;0,0560854744922805;0,0281411347812246;0,0268803455526763;0,041784;8,701217193;396,55;86,52;2547;189,452;21,43;1448,5;2574,304;1592,118
4/7/96;8,4%;19,3;25,661;2,16;0,504;133,8;5,02;1,144;6,039;6,561;0,522;-0,0179640718562873;6,1%;13,8%;15,3%;0,0185185185185184;0,02601306014574;0,0560854744922805;0,0281411347812246;0,0318118362408613;0,037566;8,701217193;393,75;86,46;2484;186,508;22,75;1473,16;2574,304;1592,118
4/14/96;8,4%;18,7;24,825;2,23;0,539;124,1;4,94;1,144;5,94;6,512;0,572;-0,0592734225621414;6,1%;13,8%;15,3%;-0,0517241379310345;0,02601306014574;0,0536408321902151;0,0249347997074611;0,0350673115303071;0,074695;8,701217193;394,15;87,53;2591;187,403;24,29;1427,15;2574,304;1592,118
4/21/96;8,4%;18,6;25,09;2,21;0,537;119,4;4,88;1,028;5,912;6,523;0,611;0,00191204588910132;6,1%;13,8%;15,3%;-0,0344827586206897;0,02601306014574;0,0567272519433013;0,026190509045247;0,0351255764999356;0,05892;9,281486466;391,15;87,48;2677;187,494;23,96;1444,45;2574,304;1592,118
